short_name_stocks,ticker_stocks_yf,ticker_stocks,secteur_activite,pays_stocks,place_boursiere,capitalisation_boursiere,nom_indice,ticker_indice_yf,nombres_entreprises,ponderation
PRUDENTIAL PLC ORD 5P,PRU.L,PRU,Financial Services,Hong Kong,LSE,25717309440,FTSE 100,^FTSE,100,0.95
RECKITT BENCKISER GROUP PLC ORD,RKT.L,RKT,Consumer Defensive,United Kingdom,LSE,32082665472,FTSE 100,^FTSE,100,1.18
RELX PLC ORD 14 51/116P,REL.L,REL,Industrials,United Kingdom,LSE,40536604672,FTSE 100,^FTSE,100,1.49
RENTOKIL INITIAL PLC ORD 1P,RTO.L,RTO,Industrials,United Kingdom,LSE,11033711616,FTSE 100,^FTSE,100,0.41
RIO TINTO PLC ORD 10P,RIO.L,RIO,Basic Materials,United Kingdom,LSE,113691287552,FTSE 100,^FTSE,100,4.18
ROLLS-ROYCE HOLDINGS PLC ORD SH,RR.L,RR,Industrials,United Kingdom,LSE,122098098176,FTSE 100,^FTSE,100,4.49
THE SAGE GROUP PLC ORD 1 4/77P,SGE.L,SGE,Technology,United Kingdom,LSE,7471075328,FTSE 100,^FTSE,100,0.27
SAINSBURY (J) PLC ORD 28 4/7P,SBRY.L,SBRY,Consumer Defensive,United Kingdom,LSE,7383622144,FTSE 100,^FTSE,100,0.27
SCHRODERS PLC ORD 20P,SDR.L,SDR,Financial Services,United Kingdom,LSE,9153213440,FTSE 100,^FTSE,100,0.34
SCOTTISH MORTGAGE INVESTMENT TR,SMT.L,SMT,Non disponible,Non disponible,LSE,16276909056,FTSE 100,^FTSE,100,0.6
SEGRO PLC ORD 10P,SGRO.L,SGRO,Real Estate,United Kingdom,LSE,11922262016,FTSE 100,^FTSE,100,0.44
SEVERN TRENT PLC ORD 97 17/19P,SVT.L,SVT,Utilities,United Kingdom,LSE,8859398144,FTSE 100,^FTSE,100,0.33
